"","CMCSA","FISV","MSFT","JNJ","CSCO","ADS","CL","BBT","AAPL","BFB","Rf","SP500"
"2012-11-13",15.096248,18.4575,23.316557,58.317863,13.928014,139.246033,45.047989,23.00387,55.299343,21.241062,0.62,1374.530029
"2012-11-14",14.799421,18.145,23.101379,58.116501,14.597551,137.386978,44.723988,22.702173,54.686142,21.11931,0.622,1355.48999
"2012-11-15",14.690723,18.147499,22.946453,57.948719,14.828994,136.300842,44.827667,23.087675,53.539211,21.303589,0.62,1353.329956
"2012-11-16",14.820325,18.387501,22.825954,58.049397,14.870324,136.653107,45.423824,23.498308,53.749039,21.491154,0.607,1359.880005
"2012-11-19",15.054439,18.405001,23.006702,58.099728,15.126569,137.837051,46.18412,23.783234,57.624779,21.991327,0.631,1386.890015
"2012-11-20",15.284374,18.5725,22.989487,58.452091,15.159629,137.533722,46.18412,23.841902,57.133808,22.142698,0.657,1387.810059
"2012-11-21",15.255108,18.665001,23.196058,58.384979,15.275354,137.328262,46.136597,23.783234,57.214291,22.037392,0.682,1391.030029
"2012-11-23",15.4307,18.8575,23.841583,58.875896,15.572922,137.797928,46.654984,24.143585,58.212513,22.514538,0.69,1409.150024
"2012-11-26",15.313641,18.844999,23.574768,58.478081,15.754774,137.132568,46.594509,24.051401,60.049026,22.369757,0.666,1406.290039
"2012-11-27",15.1715,18.782499,23.307951,58.241089,15.78808,136.525909,46.499477,23.582113,59.565189,22.800825,0.65,1398.939941
"2012-11-28",15.32618,18.897499,23.54895,58.647369,15.679832,137.210846,46.551308,23.649151,59.377773,22.820568,0.624,1409.930054
"2012-11-29",15.409793,19.032499,23.196058,58.588127,15.82972,139.069962,46.659313,23.640772,60.031712,23.080526,0.631,1415.949951
"2012-11-30",15.551935,19.247499,22.912029,59.019779,15.746448,139.42218,46.870987,23.607248,59.616116,23.093693,0.614,1416.180054
"2012-12-03",15.501767,19.225,22.748487,58.952072,15.846368,139.353699,46.693867,23.389359,59.708817,23.152634,0.628,1409.459961
"2012-12-04",15.551935,19.42,22.696848,59.129822,15.962952,139.138397,46.47356,23.204996,58.655598,22.827196,0.623,1407.050049
"2012-12-05",15.418159,19.9275,22.955057,59.222927,15.996258,139.666824,46.313721,23.34746,54.880699,22.724253,0.606,1409.280029
"2012-12-06",15.526848,19.9725,23.006702,59.290634,16.221087,139.833115,46.0718,23.657524,55.741405,22.617987,0.601,1413.939941
"2012-12-07",15.480865,19.952499,22.774311,59.6292,16.104511,139.88208,46.814838,23.816753,54.316391,22.770742,0.622,1418.069946
"2012-12-10",15.572839,20.0275,23.187447,59.756187,16.479229,139.549377,46.13229,23.766474,53.967007,21.761221,0.614,1418.550049
"2012-12-11",15.63555,20.1675,23.514519,60.179386,16.4709,141.711807,46.603149,23.850275,55.145531,21.744619,0.633,1427.839966
"2012-12-12",15.643909,20.059999,23.445662,60.060863,16.429264,141.682465,46.21867,24.16873,54.902096,21.253139,0.649,1428.47998
"2012-12-13",15.443238,19.9825,23.333769,59.883121,16.437592,140.899673,45.86013,23.95084,53.953777,21.000761,0.689,1419.449951
"2012-12-14",15.276015,19.9175,23.075556,59.832336,16.537519,140.997528,45.721886,23.707817,51.926788,21.014036,0.688,1413.579956
"2012-12-17",15.694069,20.125,23.325163,60.043934,16.745691,142.328247,45.881725,24.428514,52.847584,21.116987,0.726,1430.359985
"2012-12-18",15.907285,20.2775,23.72109,60.052399,16.970526,142.719635,46.335323,24.839146,54.382595,21.256458,0.765,1446.790039
"2012-12-19",15.890568,19.922501,23.505909,59.781548,16.878927,143.815521,45.803967,24.730206,53.609501,20.990795,0.769,1435.810059
"2012-12-20",15.924011,20.055,23.824377,59.883121,16.853941,144.83313,45.700291,24.839146,53.142979,21.136913,0.772,1443.689941
"2012-12-21",15.564479,19.924999,23.626413,59.476845,16.620789,143.159943,45.402214,24.679924,52.898514,21.024002,0.753,1430.150024
"2012-12-24",15.618824,19.934999,23.290737,59.265236,16.512533,143.463257,45.380623,24.503942,52.984074,21.087101,0.774,1426.660034
"2012-12-26",15.59374,19.735001,23.118589,59.3922,16.587477,141.927078,45.233746,24.478798,52.253754,20.828079,0.763,1419.829956
"2012-12-27",15.464143,19.782499,23.20466,59.324501,16.362648,141.2715,45.475658,24.353092,52.463581,20.907772,0.72,1418.099976
"2012-12-28",15.411421,19.629999,22.851776,58.808201,16.196104,140.91925,44.944313,24.177103,51.906414,20.605579,0.717,1402.430054
"2012-12-31",15.75727,19.7575,22.989487,59.332962,16.362648,141.643326,45.160301,24.394999,54.20639,21.004074,0.725,1426.189941
"2013-01-02",16.246525,20.32,23.772734,59.959293,16.937218,145.831161,45.924919,25.373833,55.923737,21.226572,0.763,1462.420044
"2013-01-03",16.065163,20.1675,23.454268,59.874641,17.028814,147.005325,46.076122,25.247261,55.217865,20.755022,0.808,1459.369995
"2013-01-04",16.056725,20.174999,23.015306,60.560238,17.053789,147.846817,46.611794,25.483538,53.679771,20.831394,0.819,1466.469971
"2013-01-07",15.985023,20.3025,22.972277,60.433285,16.895578,151.085526,45.825569,25.348518,53.364014,20.492672,0.813,1461.890015
"2013-01-08",16.094681,20.4,22.851776,60.441757,16.912233,151.868332,45.929256,25.171316,53.507637,20.884533,0.785,1457.150024
"2013-01-09",16.20435,20.709999,22.980879,60.712597,16.903906,152.220566,45.847164,25.348518,52.67136,20.695246,0.761,1461.02002
"2013-01-10",16.238083,20.799999,22.774311,61.101936,17.020485,151.496506,46.391476,25.770428,53.324291,20.874567,0.793,1472.119995
"2013-01-11",16.221214,20.745001,23.092772,61.237354,17.053789,152.181427,46.261879,25.576349,52.997318,20.901134,0.782,1472.050049
"2013-01-14",16.41523,20.725,23.144417,61.415115,17.461817,152.856598,46.624744,25.534163,51.107822,21.123627,0.768,1470.680054
"2013-01-15",16.533323,20.1175,23.419842,61.254299,17.470148,151.809586,46.542671,25.584793,49.495407,21.183399,0.745,1472.339966
"2013-01-16",16.524889,20.1175,23.273516,61.432041,17.511784,153.062057,46.581554,25.576349,51.549889,21.120304,0.742,1472.630005
"2013-01-17",16.849649,20.27,23.454268,61.702892,17.445162,152.748947,47.061062,26.065771,51.20256,21.309593,0.787,1480.939941
"2013-01-18",16.984612,20.309999,23.454268,61.982216,17.503458,152.445648,47.091293,26.192348,50.929581,21.459032,0.763,1485.97998
"2013-01-22",16.7906,20.432501,23.368198,61.525135,17.378548,153.698074,47.392807,26.032019,51.415455,21.376005,0.752,1492.560059
"2013-01-23",16.870739,20.307501,23.764124,61.660568,17.170376,153.981812,47.545734,25.956076,52.356636,21.279705,0.75,1494.810059
"2013-01-24",16.693596,20.1,23.781334,61.872177,17.503458,154.138397,47.965229,26.082649,45.88755,21.409218,0.76,1494.819946
"2013-01-25",16.769512,20.2125,23.996519,62.566231,17.611706,154.647186,48.131268,26.048897,44.805805,21.615103,0.847,1502.959961
"2013-01-28",16.689379,20.195,24.022337,62.312302,17.53676,153.85463,48.131268,26.15859,45.819309,21.366047,0.875,1500.180054
"2013-01-29",16.495367,20.235001,24.108408,62.980965,17.303612,152.621735,48.463367,26.099524,46.678997,21.548687,0.872,1507.839966
"2013-01-30",16.461626,20.23,23.970694,62.710106,17.137062,150.14621,48.437145,25.787312,46.532326,21.625067,0.889,1501.959961
"2013-01-31",16.060947,20.077499,23.626413,62.566231,17.128736,154.206863,46.916519,25.551039,46.395828,21.48559,0.881,1498.109985
"2013-02-01",16.28026,20.3375,24.039555,62.786278,17.345245,153.375153,47.995811,26.259855,46.205349,21.731331,0.877,1513.170044
"2013-02-04",16.107336,20.022499,23.617804,62.727047,17.336912,151.565002,47.510788,25.753553,45.054337,21.475636,0.846,1495.709961
"2013-02-05",16.550198,20.202499,23.669451,63.19257,17.553411,152.396698,47.829765,26.175465,46.635201,21.578581,0.875,1511.290039
"2013-02-06",16.335093,20.08,23.531731,63.81044,17.645018,151.809586,47.9827,26.234978,46.585289,21.522127,0.837,1512.119995
"2013-02-07",16.2887,19.99,23.480089,63.53112,17.570068,150.429962,48.148739,26.073456,49.708668,21.608469,0.825,1509.390015
"2013-02-08",16.343531,20.120001,23.712484,63.886623,17.620029,150.762665,47.405922,26.056448,50.426346,21.611786,0.828,1517.930054
"2013-02-11",16.297134,20.209999,23.979303,63.827362,17.71163,150.116852,47.318523,26.03945,50.951862,21.286348,0.838,1517.01001
"2013-02-12",16.436319,20.135,23.996519,64.157486,17.461817,149.040527,47.213654,26.013939,49.67469,21.319555,0.869,1519.430054
"2013-02-13",16.925573,20.137501,24.125626,64.038963,17.60338,149.040527,47.148121,25.94593,49.580196,21.289665,0.901,1520.329956
"2013-02-14",17.014139,20.040001,24.13423,64.165916,17.478472,149.089447,47.335995,25.809912,49.535614,21.362726,0.857,1521.380005
"2013-02-15",17.393732,20.217501,24.108408,64.462166,17.478472,152.064026,48.074459,25.733397,48.852974,21.664917,0.865,1519.790039
"2013-02-19",17.482306,20.254999,24.342722,65.13929,17.869844,151.604141,48.900322,25.818411,48.834938,22.076696,0.881,1530.939941
"2013-02-20",17.27142,20.172501,24.186516,64.8769,17.5784,149.480835,48.987717,25.503868,47.652248,21.953831,0.869,1511.949951
"2013-02-21",16.904482,19.875,23.856739,65.063126,17.286949,148.776337,49.415928,25.53787,47.356049,21.867493,0.836,1502.420044
"2013-02-22",16.832779,20.059999,24.091051,65.054573,17.403528,150.703964,49.800468,25.996939,47.860332,22.206207,0.828,1515.599976
"2013-02-25",16.621895,19.897499,23.752598,64.474411,17.20368,152.083557,49.817944,25.410353,47.009949,21.850883,0.776,1487.849976
"2013-02-26",16.73999,20.190001,23.752598,64.627991,17.162046,152.289093,49.77425,25.571878,47.664982,21.801069,0.762,1496.939941
"2013-02-27",16.934,20.334999,24.134443,65.114304,17.395201,154.353622,50.014568,25.835417,47.197853,21.777828,0.782,1515.98999
"2013-02-28",16.782169,20.559999,24.125763,64.935143,17.370222,155.273376,50.001469,25.809912,46.861313,21.791107,0.769,1514.680054
"2013-03-01",16.883392,20.375,24.255941,65.438499,17.345245,155.165756,49.861637,26.064947,45.700935,21.784462,0.748,1518.199951
"2013-03-04",17.031012,20.705,24.429506,65.865097,17.270298,155.50824,50.180611,26.46451,44.594696,22.319115,0.76,1525.199951
"2013-03-05",17.27142,21.147499,24.603073,66.257568,17.669994,155.537598,50.560768,25.852415,45.772064,22.591419,0.772,1539.790039
"2013-03-06",17.229242,20.99,24.377438,66.027206,18.086349,156.173584,50.403461,26.073456,45.190281,22.754843,0.804,1541.459961
"2013-03-07",17.132238,21.0175,24.420828,66.334343,18.152958,155.067917,50.429688,26.456015,45.712608,22.587231,0.851,1544.26001
"2013-03-08",17.292509,21.1775,24.299335,66.709747,18.177946,154.451477,50.573879,26.694048,45.833637,22.620758,0.897,1551.180054
"2013-03-11",17.347336,21.172501,24.186516,66.92305,18.21958,154.422134,50.530186,27.017092,46.486557,22.858765,0.897,1556.219971
"2013-03-12",17.174414,21.174999,24.221224,67.025421,18.069695,153.433884,50.276756,26.668543,45.484352,22.85206,0.871,1552.47998
"2013-03-13",17.119581,21.217501,24.229908,67.016899,17.969769,153.512131,50.206829,26.838572,45.475857,22.955971,0.877,1554.52002
"2013-03-14",17.359991,21.3225,24.420828,67.486145,17.978098,154.431915,49.743656,26.974592,45.916443,23.073303,0.877,1563.22998
"2013-03-15",17.170195,21.362499,24.33404,67.562912,18.261217,154.441681,48.974602,26.336996,47.101254,23.080006,0.834,1560.699951
"2013-03-18",17.026793,21.254999,24.386118,67.238708,18.04471,153.199036,49.053253,26.141462,48.381603,22.808479,0.81,1552.099976
"2013-03-19",16.925573,21.27,24.45554,67.281372,17.919806,153.365387,49.175606,26.175465,48.251015,23.026371,0.777,1548.339966
"2013-03-20",17.284073,21.440001,24.57704,67.784737,18.04471,152.837036,50.075748,26.328489,47.995167,23.11018,0.792,1558.709961
"2013-03-21",17.039446,21.327499,24.394796,67.40937,17.353567,153.130524,49.686848,26.047947,48.064167,22.865467,0.798,1545.800049
"2013-03-22",17.3853,21.522499,24.516291,68.032158,17.278625,154.069855,49.992722,26.183973,49.038769,23.11018,0.79,1556.890015
"2013-03-25",17.59618,21.4275,24.438181,67.980988,17.361895,154.226425,49.98835,26.200972,49.216061,23.207392,0.787,1551.689941
"2013-03-26",17.49074,21.629999,24.438181,68.979195,17.361895,154.53952,51.264271,26.532518,48.957012,23.579491,0.776,1563.77002
"2013-03-27",17.608833,21.58,24.620426,69.337517,17.345245,156.271454,51.002102,26.592031,47.995167,23.529205,0.737,1562.849976
"2013-03-28",17.705837,21.965,24.828709,69.559341,17.403528,158.404495,51.574528,26.685543,46.995083,23.934822,0.769,1569.189941
"2013-04-01",17.616438,21.752501,24.828709,69.900642,17.345245,156.917236,51.4347,26.260481,45.535305,23.817493,0.758,1562.170044
"2013-04-02",18.008101,21.762501,24.993593,70.549034,17.669994,156.398621,51.954681,26.064947,45.628746,24.089022,0.771,1570.25
"2013-04-03",17.803759,21.4575,24.785315,70.020058,17.653341,154.99942,51.259907,25.648388,45.862309,23.579491,0.726,1553.689941
"2013-04-04",17.931473,21.559999,24.82003,70.310127,17.661736,154.617813,51.159416,26.022446,45.40897,23.488979,0.691,1559.97998
"2013-04-05",17.693069,21.209999,24.906811,69.994469,17.300776,152.00531,51.002102,25.588877,44.929108,23.274435,0.675,1553.280029
"2013-04-08",17.72287,21.415001,24.811354,69.201035,17.267202,151.711777,51.439072,25.826914,45.248669,23.358238,0.699,1563.069946
"2013-04-09",17.573864,21.557501,25.696547,69.550804,17.602972,150.997498,51.233692,26.268978,45.330421,23.261028,0.699,1568.609985
"2013-04-10",17.718611,22.0875,26.277992,69.977409,18.022697,152.856598,51.679401,26.651543,46.255116,23.592897,0.736,1587.72998
"2013-04-11",17.799501,22.0975,25.115093,70.233345,18.207367,155.097275,51.928455,26.558027,46.110741,23.777264,0.728,1593.369995
"2013-04-12",17.880386,21.9575,24.984921,70.591705,18.081455,154.471085,51.723091,26.362497,45.629803,23.733685,0.694,1588.849976
"2013-04-15",17.518522,21.4275,24.898136,69.712929,17.670128,152.572815,51.067657,25.588877,44.573467,23.492325,0.691,1552.359985
"2013-04-16",17.629211,21.870001,25.141132,71.188919,17.762465,154.246033,52.142578,25.852415,45.25185,24.048796,0.702,1574.569946
"2013-04-17",17.292887,21.684999,25.019632,71.581367,17.317564,153.717621,51.495869,25.52087,42.76334,23.686762,0.697,1552.01001
"2013-04-18",17.024681,21.5,24.984921,70.967079,17.275595,154.930939,51.810478,24.883272,41.622063,23.700167,0.697,1541.609985
"2013-04-19",17.26734,21.83,25.835394,72.084732,17.174862,156.623688,52.919979,25.240322,41.46069,24.038742,0.707,1555.25
"2013-04-22",17.229033,21.9175,26.755301,72.374817,17.283989,161.408417,53.224979,25.308338,42.324879,23.787323,0.694,1562.5
"2013-04-23",17.412094,22.067499,26.5557,72.903778,17.55261,162.836945,53.675858,25.478359,43.116856,23.911358,0.695,1578.780029
"2013-04-24",17.314177,22.3325,27.562386,71.999413,17.116104,162.279251,52.11549,25.699392,43.045742,23.448751,0.689,1578.790039
"2013-04-25",17.348232,22.5425,27.718596,72.707558,17.325964,162.611923,52.787369,26.073456,43.355747,23.535913,0.713,1585.160034
"2013-04-26",17.612181,22.532499,27.588417,72.622231,17.351145,163.296844,52.597301,25.988436,44.292122,23.532558,0.681,1582.23999
"2013-04-29",17.663269,22.709999,28.300043,73.014709,17.61137,164.813461,52.765266,26.200972,45.663773,23.586197,0.677,1593.609985
"2013-04-30",17.582382,22.7775,28.725281,72.716087,17.561003,168.071793,52.782948,26.158468,47.00782,23.633121,0.678,1597.569946
"2013-05-01",17.820786,21.7325,28.395504,71.862915,17.107708,166.770432,52.663601,25.801411,46.63731,23.448751,0.655,1582.699951
"2013-05-02",17.927217,21.575001,28.777355,72.65638,17.40151,168.825226,53.366432,26.013939,47.298717,23.773918,0.649,1597.589966
"2013-05-03",18.110283,21.700001,29.063742,73.159744,17.485453,170.204849,53.552078,26.302984,47.772221,24.001865,0.732,1614.420044
"2013-05-06",18.212448,21.629999,29.289373,72.246849,17.468666,168.942627,53.132153,26.490017,48.911358,23.649883,0.745,1617.5
"2013-05-07",18.327393,22,28.907528,72.972031,17.107708,169.754761,53.189621,26.78756,48.693726,23.914707,0.75,1625.959961
"2013-05-08",18.42531,22.182501,28.629822,72.912315,17.393114,170.586456,53.273598,26.99309,49.243668,23.874485,0.742,1632.689941
"2013-05-09",18.289083,22.247499,28.343431,72.647842,17.485453,172.631454,53.127724,26.847511,50.832851,23.616362,0.747,1626.670044
"2013-05-10",18.340172,22.379999,28.369469,73.168282,17.712099,173.375092,53.362015,26.898891,50.409962,23.659941,0.817,1633.699951
"2013-05-13",18.386995,22.3475,28.664532,73.245064,17.854803,172.259628,53.445995,27.181494,50.606945,23.629768,0.823,1633.77002
"2013-05-14",18.446598,22.450001,29.302488,74.20063,17.854803,173.41423,54.524551,27.626812,49.39613,24.11919,0.843,1650.339966
"2013-05-15",18.616888,22.565001,29.582146,74.77224,17.80444,174.793884,55.054985,27.823778,47.7257,24.467827,0.831,1658.780029
"2013-05-16",18.250769,22.237499,29.783152,74.610153,20.054123,173.541443,55.147816,27.558308,48.363377,24.390722,0.773,1650.469971
"2013-05-17",18.152851,22.647499,30.473536,75.156158,20.347931,174.245941,54.847244,27.875164,48.216484,24.430952,0.83,1667.469971
"2013-05-20",17.676039,22.549999,30.657076,75.087906,20.104498,175.752762,54.414043,27.969364,49.292625,24.186237,0.835,1666.290039
"2013-05-21",17.978304,22.5,30.45606,75.582771,20.15486,176.985657,54.440563,28.020748,48.928707,24.065559,0.826,1669.160034
"2013-05-22",17.78673,22.3375,30.246326,75.471848,19.592438,175.175476,54.290279,27.952238,49.116795,23.847664,0.891,1655.349976
"2013-05-23",17.803759,22.200001,29.844324,74.964706,19.735144,174.59819,53.901287,28.149206,49.204716,23.854372,0.894,1650.51001
"2013-05-24",17.8591,22.022499,29.949196,74.629456,19.75193,177.719513,54.07811,28.106388,49.539684,23.810793,0.888,1649.599976
"2013-05-28",17.803759,22.3475,30.604637,75.30851,20.054123,179.089355,54.48476,28.380428,49.126816,23.968346,0.994,1660.060059
"2013-05-29",17.365263,21.9475,30.482283,73.623726,20.247202,177.230255,52.67244,28.534569,49.517426,23.680056,0.999,1648.359985
"2013-05-30",17.433378,22.125,30.613361,73.915985,20.457056,177.0737,52.716644,28.65447,50.255272,23.773918,1.014,1654.410034
"2013-05-31",17.101309,21.790001,30.499754,72.360138,20.247202,173.277237,51.134182,28.192026,50.049389,23.06995,1.053,1630.73999
"2013-06-03",17.224775,21.8025,31.10277,72.815712,20.465452,170.283112,51.806057,28.33761,50.159561,23.089401,1.032,1640.420044
"2013-06-04",17.420605,21.577499,30.578415,72.291367,20.448662,172.856506,52.044758,28.226274,50.002651,23.170614,1.045,1631.380005
"2013-06-05",17.109831,21.3025,30.394892,71.930344,20.415087,169.842819,51.187214,27.815214,49.535236,23.075867,1.023,1608.900024
"2013-06-06",17.131115,21.370001,30.552202,72.60083,20.608156,174.470978,51.310986,27.98649,48.795177,23.390539,1.006,1622.560059
"2013-06-07",17.531294,21.629999,31.172676,72.98764,20.557791,174.529663,52.248089,28.457495,49.167988,23.647692,1.086,1643.380005
"2013-06-10",17.314177,21.605,30.997889,73.185349,20.448662,172.690155,52.000561,28.62878,48.843029,23.640926,1.125,1642.810059
"2013-06-11",17.097057,21.665001,30.447334,72.798538,20.205223,173.600143,51.823742,28.526011,48.699463,23.674765,1.112,1626.130005
